ID,MEMBER_ID,COMMENT
a2p1U000000RozXQAS,0011U00000riKbRQAU,The Puyallup office was great. The interaction and the Doctor was very understanding and detailed. I didn't feel rush as I use to over at the XYZ office in Federal Way.
a2p1U000000RpcAQAS,0011U00000rjdQaQAI,"While I'm at work at the office, it's extremely convenient, and you can't beat the cost!"
a2p1U000000RtRMQA0,0011U00000rjy2UQAQ,Depends on type of care they are looking for.
a2p1U000000RpFlQAK,0011U00000rirBxQAI,They're always friendly and quick to respond to our needs
a2p1U000000Rss8QAC,0011U00000rjkbPQAQ,I like Claudette and the staff there.
a2p1U000000Rp4bQAC,0011U00000rifEPQAY,The convenience of the location and availability of the doctors
a2p3g000000KzM2AAK,0011U00000rhrvCQAQ,It's a good deal that provides basic medical care for a low price.
a2p1U000000Ro7GQAS,0011U00000rhxguQAA,Professional staff. Friendly and helpful. Provide excellent medical care.
a2p1U000000RurdQAC,0011U00000ri8kNQAQ,"If there were someone new to Metalcraft and they asked for my opinion, I would tell them I like my XYZ Dr. very much."
a2p1U000000RowwQAC,0011U00000riWdaQAE,Staff and office were friendly yet professional. Time with not rushed.  Inquiry into issues were complete and if lead to another issue it too was covered.
a2p1U000000RplFQAS,0011U00000riPXtQAM,"I like the convenience of location, but the walk-in ability has been greatly reduced lately so that is the only reason the score isn't higher."
a2p3g000000KzKyAAK,0011U00000rigVcQAI,based on need and experience
a2p1U000000Rur6QAC,0011U00000rk0F6QAI,"Easy access,friendly staff"
a2p1U000000Rsk3QAC,0011U00000rk38kQAA,I don't know anyone that is a state of Colorado employee.  Otherwise it would be a 10.
a2p1U000000Rv7tQAC,0011U00000rj0MrQAI,Handy and my records are in one place
a2p1U000000Rp8GQAS,0011U00000riEKyQAM,My 1st visit was just a go see if this choice would work for me.   Found the Doctor to not to seem to be aware of what I was there for.  I found the doctor to be aggressive didn't listen to me and dismissive toward what I was saying.  Just visit it was like we were both on two different planes. I didn't feel comfortable I felt overwhelm actually with all the questions of past tests and passed this and past that I was just wanting to see if this could be a doctor that could help me do better with my health
a2p1U000000RphhQAC,0011U00000ritCLQAY,"Need to have more braces in office, its a pain to have to wait to buy one when you are in between paydays."
a2p1U000000Rps4QAC,0011U00000rk9NhQAI,Small clinic that is never busy with excellent patient care.
a2p1U000000RvLbQAK,0011U00000riFW9QAM,Quick and can usually get me into the schedule within a day.
a2p1U000000l8BWQAY,0011U00000riXe1QAE,"I've only had one visit; therefore, it's too soon to make an assessment"
a2p3g000000KzD9AAK,0011U00000rjuWtQAI,"While the convenience is great, two problems linger: 1) Dr. Malfese referred me to a urologist who then said I needed to see a nephrologist but still charged me for a specialist visit. 2) The general billing confusion with United Healthcare makes it difficult to know what I've actually paid and what actually to and to whom."
a2p1U000000RsW8QAK,0011U00000riggoQAA,"I love Dr. Haly and have the upmost confidence in her care, however the front office staff/assistant are unorganized and I did not feel confident in the ability for care and security."
a2p1U000000Rp4vQAC,0011U00000rinNPQAY,Love how personable staff are and they can always get me an appointment the same day.
a2p1U000000RtEVQA0,0011U00000riNI3QAM,The doctor was more worried about my past history than treating my chief complaint. I had a cold and needed meds to help clear me up. Almost like he wanted to see what my last doctor did to treat me than making his own decision.
a2p1U000000Rp7mQAC,0011U00000ri1nsQAA,Dr Cook seems concerned of my condition and qualified in how to treat it. Dr Lee is not available enough.
a2p1U000000RoaLQAS,0011U00000rjLDeQAM,I feel that I was not heard with my health concerns and just pushed off with a cough suppressant and inhaler (to which I did  not want/ need) while being told that I had a sinus infection. I feel that if I would have been treated for a sinus infection in the first place that I would have gotten better and all other symptoms would have subsided.
a2p1U000000RviGQAS,0011U00000rjDP3QAM,Very detailed check up. They take their time.
a2p1U000000RsYBQA0,0011U00000riHptQAE,They were kind and the appointments did not take up much time.
a2p1U000000RplDQAS,0011U00000rjdx5QAA,I never received a call on lab results as I was told I would
a2p1U000000RoWuQAK,0011U00000rjgXQQAY,No particular reason.  I just like the Direct Primary Care aspect.
a2p1U000000Rq1CQAS,0011U00000ri3vUQAQ,"I really like the high availability of the doctors, but the doctors often aren't as knowledgeable as I'd like. I shouldn't know more about most infections than my doctor."
a2p1U000000RoZzQAK,0011U00000rj7AkQAI,liked the one on one with the Doctor and you feel like they real are concerned about your well being
a2p1U000000RoXmQAK,0011U00000rjcbYQAQ,Told the doctor that my right side really hurt and I had been throwing up all day. Doctor said it would go away on its own - did not examine me at all. I ended up going to the ER where I was told I needed emergency surgery to have my gallbladder removed.
a2p1U000000Ro5zQAC,0011U00000rj27dQAA,"After I was brought into the patient room, I had to wait an additional 30 minutes to be seen due to their overbooking.  Also, I've left multiple messages about inquiring about my prescription and lab work but have not gotten a timely response."
a2p1U000000Rt8zQAC,0011U00000rjhepQAA,Sometimes I don't feel like the patient is being heard. Sometimes I feel like it is about the bottom line for the company and not about the care of the patient.
a2p1U000000RvCoQAK,0011U00000rk378QAA,Dr. was not happy that I haven't made XYZ my primary care.
a2p4w000002O4Y1AAK,0011U00000ri9tvQAA,Call backs are hard to come by
a2p4w000002O3dFAAS,0013g00000CxSlPAAV,The Dr’s attention and the feeling that he acknowledged all my issues
a2p1U000000RshvQAC,0011U00000rhyU6QAI,Friendly people.  Accommodated last minute.  Not the usual hour plus wait at other doctor's offices.
a2p1U000000RqWZQA0,0011U00000ri2beQAA,"On my last visit, I found it a bit frustrating that after checking in with the Receptionist, I sat in the waiting room for 25 minutes listening to everyone chit chat in the next room before being told I just needed to leave my form with them and they'd take care of it."
a2p1U000000Rt7cQAC,0011U00000rk2UXQAY,I'm still getting to know it...
a2p1U000000RsVDQA0,0011U00000rj9BRQAY,great experience.
a2p4w000002O4BqAAK,0011U00000rj1n7QAA,"Convenient appointments, friendly staff"
a2p1U000000RtFYQA0,0011U00000rj4fvQAA,Cheap easy and convient
a2p1U000000RoZLQA0,0011U00000rkD1hQAE,Personal care and not a rushed run-through.
a2p3g000000KzFoAAK,0011U00000rjsnJQAQ,It's good but there is always room for improvement.
a2p1U000000Ro4PQAS,0011U00000rjj4JQAQ,"Not everyone signs up for the insurance that covers XYZ, and my friends aren't members."
a2p1U000000Rq5xQAC,0011U00000rjiFHQAY,"Kind staff, convenient location, quick service"
a2p1U000000l8CuQAI,0011U00000ritnSQAQ,for me it is convenient and get just as good of service as an outside physician
a2p1U000000RpTCQA0,0011U00000rjMVKQA2,Easy to get an appointment. I like Dr. Song-Nichols. I get test results fast.
a2p1U000000l8FHQAY,0011U00000ri9KBQAY,"Friendly, caring, efficient"
a2p1U000000RoskQAC,0011U00000riNAFQA2,"The idea is a good one - convenience, everything in one place, etc. But recent turnover with physicians has added some hiccups. Seems overwhelming for one doctor to take on ALL of the patients by themselves and mistakes/rushing is bound to happen."
a2p1U000000Rpx3QAC,0011U00000rjXRwQAM,I don't think that colleagues have much of a choice but to go to XYZ.  If we don't we have to pay the high deductible at our prior PCP.
a2p1U000000Rq3zQAC,0011U00000riIUZQA2,"It was convenient, and quickly."
a2p1U000000l8CgQAI,0011U00000rin5JQAQ,The doctor there was very rude. I came there having chest pains and he was more concerned with seeing when I was going to leave my current physician. He also was speaking to me as if my doctor was doing something illegal as far as my meds. Several times he asked me what meds I was on. The nurse had already filled in all that information instead of looking at my chart. Not once did he check my vitals or anything to see if I was ok and I left that office in tears. I felt like I was a kid being scolded for having a previous doctor that has had my back for over 5 years. Nothing about that visit made me want to come back or even fell better after having pains in my chest and being stressed from work.
a2p1U000000RpQDQA0,0011U00000riFWVQA2,"Because Dr. Snyder is leaving. If she was staying, i would, and have, referred people to join XYZ and Dr. Snyder's office. Now that she's leaving, we'll have to see."
a2p3g000000KzFXAA0,0011U00001Amx9cQAB,"knowledgeable friendly staff apon entering, same day appt. Doctor explained a lot, took her time."
a2p1U000000RqI6QAK,0011U00000riTIYQA2,You have to be with a company that works with your company
a2p3g000000KzLfAAK,0013g000003rTQqAAM,Doctor did not perform any examination for the issue I came in for.
a2p1U000000RolTQAS,0011U00000riHYmQAM,"The office staff was friendly, the care team was not rushed and I felt listened to, and the facility was nice."
a2p3g000000KysHAAS,0011U00000rjKUbQAM,because. good care and trust Dr.
a2p1U000000RtMQQA0,0011U00000ricIZQAY,Friendly staff. Very available to patients.
a2p1U000000RocIQAS,0011U00000rjKUbQAM,don't give advice
a2p1U000000RqV4QAK,0011U00000rjOmTQAU,"The service and flexibility in scheduling is excellent. On my recent appt. I went in because of a problem with pressure in my ear. The Doc thought it was allergies, though I've never had allergies before and prescribed Sudafed PE and a nasal rinse. It has been about 2 weeks and no change in my condition."
a2p1U000000RpljQAC,0011U00000rijKUQAY,"great service, easy access, no wait time"
a2p4w000002Js9VAAS,0013g000007Za6XAAS,"Practitioners and staff are wonderful but the company's priorities seem backwards.  Branding seems to come second to providing services and the tech issues are persistent and resolution seems stalled.  I feel bad for the  wonderful practitioners who have to work with the tech. Staff and practitioners are AWESOME, except for the tech they have available to them that fails. How can a doctor see their patient when suddenly their chart isn't available to them or the video doesn't work?  I also don't understand why company business meetings are scheduled after patients appointments have already been made - I've had an appointment cancelled because management prioritized branding/marketing meetings/events.  Branding took precedent over patient care - disappointing to be canceled out of the blue for that reason. Suggest that appointments also be available after school hours at both locations for convenience - because of the 2 different locations and limited work schedules of the practitioners, appointments aren't easy to get. Great practitioners and good model otherwise. It's because of the practitioners that I like this company."
a2p3g000000qdsyAAA,0013g000003or5wAAA,Easy to contact provider
a2p4w000002K2YVAA0,0013g00000CgHnFAAV,"Friendly, informative, NP took time to listen."
a2p4w000001pnDJAAY,0013g00000KS9TuAAL,I don't have much to go on for a full reccomendation
a2p4w000002JvSuAAK,0011U0000125JT0QAM,Dr was very personable
a2p4w000001pxpmAAA,0013g00000CyYYFAA3,"Trailhead Clinics is amazing!  Dr. Boyer is wonderful.  Their service, attitude, knowledge, are all excellent."
a2p4w000002JuQsAAK,0011U00000rjvnnQAA,I like the idea of it but have been frustrated with the turn over of doctors
a2p3g000000qflLAAQ,0011U00000ri1Y2QAI,Like my doctor and the time he spends with me.
a2p3g000000qkp3AAA,0011U00000rixQMQAY,"Staff is great, response is quick, appointments are on time"
a2p3g000000qJuvAAE,0013g000006tegKAAQ,I really liked the doctor I saw during my recent visit on 2/2. The doctor I saw for my yearly check up was just okay. I also really appreciated how quickly XYZ was able to get me in. When I had Kaiser and had the original injury occur they couldn't get me in for three weeks despite being in a lot of pain. So getting in the same day was AMAZING!
a2p4w000001psSxAAI,0011U00000ri0i9QAA,"Not busy, very friendly staff."
a2p4w000002KHfbAAG,0013g000006tie0AAA,The environment is warm and pleasant. The doctor thoughtfulness and explanation of your medical condition is comforting. Everyone seems to care about your health and well-being.
